,,PressureMeas_1m,,TAStat155_1m_1,,RHStat155_1m_1,,SRMeasQMS101R_1m,,PRMeasQMR101_1,,QFE_1m,,QNH_1m,,WS_1m,,WD_1m,,TGMeasQMT103_1m,
2/6/25 1:50:06 AM,VALID,1009.2,VALID,26.45,VALID,84.544,VALID,202.838,VALID,0.0,VALID,1009.2,VALID,1009.056,VALID,3.382,VALID,296.209,INVALID,0.0,
2/6/25 1:51:06 AM,VALID,1009.216,VALID,26.401,VALID,84.928,VALID,192.995,VALID,0.0,VALID,1009.216,VALID,1009.073,VALID,3.528,VALID,287.099,INVALID,0.0,
2/6/25 1:52:06 AM,VALID,1009.222,VALID,26.331,VALID,84.563,VALID,156.853,VALID,0.0,VALID,1009.222,VALID,1009.078,VALID,3.534,VALID,293.567,INVALID,0.0,
2/6/25 1:53:06 AM,VALID,1009.281,VALID,26.284,VALID,85.139,VALID,162.776,VALID,0.0,VALID,1009.281,VALID,1009.138,VALID,3.384,VALID,298.598,INVALID,0.0,
2/6/25 1:54:06 AM,VALID,1009.29,VALID,26.275,VALID,85.371,VALID,214.217,VALID,0.0,VALID,1009.29,VALID,1009.147,VALID,3.658,VALID,288.379,INVALID,0.0,
2/6/25 1:55:06 AM,VALID,1009.297,VALID,26.305,VALID,86.529,VALID,233.587,VALID,0.0,VALID,1009.297,VALID,1009.154,VALID,3.137,VALID,286.582,INVALID,0.0,
2/6/25 1:56:06 AM,VALID,1009.293,VALID,26.342,VALID,86.579,VALID,249.855,VALID,0.0,VALID,1009.293,VALID,1009.149,VALID,3.804,VALID,288.603,INVALID,0.0,
2/6/25 1:57:06 AM,VALID,1009.32,VALID,26.348,VALID,86.182,VALID,214.542,VALID,0.0,VALID,1009.32,VALID,1009.176,VALID,2.673,VALID,299.73,INVALID,0.0,
2/6/25 1:58:06 AM,VALID,1009.321,VALID,26.388,VALID,86.035,VALID,211.913,VALID,0.0,VALID,1009.321,VALID,1009.177,VALID,2.731,VALID,289.841,INVALID,0.0,
2/6/25 1:59:06 AM,VALID,1009.334,VALID,26.436,VALID,86.739,VALID,238.077,VALID,0.0,VALID,1009.334,VALID,1009.19,VALID,2.124,VALID,304.415,INVALID,0.0,
2/6/25 2:00:06 AM,VALID,1009.336,VALID,26.452,VALID,85.759,VALID,332.181,VALID,0.0,VALID,1009.336,VALID,1009.193,VALID,2.506,VALID,312.605,INVALID,0.0,
2/6/25 2:01:06 AM,VALID,1009.32,VALID,26.464,VALID,84.167,VALID,527.017,VALID,0.0,VALID,1009.32,VALID,1009.177,VALID,2.456,VALID,306.448,INVALID,0.0,
2/6/25 2:02:06 AM,VALID,1009.341,VALID,26.534,VALID,84.711,VALID,422.47,VALID,0.0,VALID,1009.341,VALID,1009.197,VALID,2.04,VALID,301.843,INVALID,0.0,
2/6/25 2:03:06 AM,VALID,1009.376,VALID,26.711,VALID,86.398,VALID,340.321,VALID,0.0,VALID,1009.376,VALID,1009.232,VALID,3.425,VALID,292.422,INVALID,0.0,
2/6/25 2:04:06 AM,VALID,1009.376,VALID,26.735,VALID,84.916,VALID,317.494,VALID,0.0,VALID,1009.376,VALID,1009.232,VALID,3.489,VALID,286.718,INVALID,0.0,
2/6/25 2:05:06 AM,VALID,1009.38,VALID,26.663,VALID,84.42,VALID,273.4,VALID,0.0,VALID,1009.38,VALID,1009.237,VALID,3.15,VALID,300.72,INVALID,0.0,
2/6/25 2:06:06 AM,VALID,1009.393,VALID,26.528,VALID,83.272,VALID,229.934,VALID,0.0,VALID,1009.393,VALID,1009.25,VALID,2.848,VALID,300.896,INVALID,0.0,
2/6/25 2:07:06 AM,VALID,1009.434,VALID,26.508,VALID,84.774,VALID,245.94,VALID,0.0,VALID,1009.434,VALID,1009.291,VALID,2.888,VALID,294.28,INVALID,0.0,
2/6/25 2:08:06 AM,VALID,1009.449,VALID,26.501,VALID,85.185,VALID,322.967,VALID,0.0,VALID,1009.449,VALID,1009.305,VALID,4.175,VALID,283.637,INVALID,0.0,
2/6/25 2:09:06 AM,VALID,1009.467,VALID,26.459,VALID,84.824,VALID,388.217,VALID,0.0,VALID,1009.467,VALID,1009.323,VALID,4.276,VALID,285.825,INVALID,0.0,
2/6/25 2:10:06 AM,VALID,1009.484,VALID,26.431,VALID,84.476,VALID,395.722,VALID,0.0,VALID,1009.484,VALID,1009.341,VALID,3.846,VALID,291.448,INVALID,0.0,
2/6/25 2:11:06 AM,VALID,1009.52,VALID,26.476,VALID,84.72,VALID,417.985,VALID,0.0,VALID,1009.52,VALID,1009.376,VALID,3.15,VALID,296.225,INVALID,0.0,
2/6/25 2:12:06 AM,VALID,1009.528,VALID,26.553,VALID,85.106,VALID,305.563,VALID,0.0,VALID,1009.528,VALID,1009.384,VALID,3.236,VALID,290.373,INVALID,0.0,
2/6/25 2:13:06 AM,VALID,1009.555,VALID,26.621,VALID,85.027,VALID,369.455,VALID,0.0,VALID,1009.555,VALID,1009.411,VALID,2.237,VALID,295.953,INVALID,0.0,
2/6/25 2:14:06 AM,VALID,1009.55,VALID,26.747,VALID,86.008,VALID,319.751,VALID,0.0,VALID,1009.55,VALID,1009.406,VALID,2.993,VALID,287.824,INVALID,0.0,
2/6/25 2:15:06 AM,VALID,1009.563,VALID,26.761,VALID,84.171,VALID,414.782,VALID,0.0,VALID,1009.563,VALID,1009.419,VALID,2.841,VALID,288.815,INVALID,0.0,
2/6/25 2:16:06 AM,VALID,1009.581,VALID,26.822,VALID,84.67,VALID,497.065,VALID,0.0,VALID,1009.581,VALID,1009.437,VALID,2.662,VALID,295.621,INVALID,0.0,
2/6/25 2:17:06 AM,VALID,1009.584,VALID,26.868,VALID,84.005,VALID,450.859,VALID,0.0,VALID,1009.584,VALID,1009.441,VALID,2.505,VALID,296.358,INVALID,0.0,
2/6/25 2:18:06 AM,VALID,1009.597,VALID,26.935,VALID,83.906,VALID,322.363,VALID,0.0,VALID,1009.597,VALID,1009.453,VALID,3.159,VALID,298.897,INVALID,0.0,
2/6/25 2:19:06 AM,VALID,1009.614,VALID,26.909,VALID,83.033,VALID,260.142,VALID,0.0,VALID,1009.614,VALID,1009.471,VALID,2.577,VALID,291.696,INVALID,0.0,
2/6/25 2:20:06 AM,VALID,1009.62,VALID,26.927,VALID,84.198,VALID,257.379,VALID,0.0,VALID,1009.62,VALID,1009.476,VALID,3.43,VALID,291.241,INVALID,0.0,
2/6/25 2:21:06 AM,VALID,1009.625,VALID,26.912,VALID,83.414,VALID,243.097,VALID,0.0,VALID,1009.625,VALID,1009.481,VALID,3.42,VALID,301.609,INVALID,0.0,
2/6/25 2:22:06 AM,VALID,1009.627,VALID,26.783,VALID,82.35,VALID,244.555,VALID,0.0,VALID,1009.627,VALID,1009.483,VALID,3.216,VALID,300.49,INVALID,0.0,
2/6/25 2:23:06 AM,VALID,1009.646,VALID,26.741,VALID,83.524,VALID,292.237,VALID,0.0,VALID,1009.646,VALID,1009.502,VALID,3.173,VALID,301.474,INVALID,0.0,
2/6/25 2:24:06 AM,VALID,1009.651,VALID,26.767,VALID,83.062,VALID,310.611,VALID,0.0,VALID,1009.651,VALID,1009.508,VALID,3.176,VALID,310.289,INVALID,0.0,
2/6/25 2:25:06 AM,VALID,1009.637,VALID,26.756,VALID,82.329,VALID,278.741,VALID,0.0,VALID,1009.637,VALID,1009.493,VALID,3.821,VALID,300.525,INVALID,0.0,
2/6/25 2:26:06 AM,VALID,1009.635,VALID,26.717,VALID,82.785,VALID,280.472,VALID,0.0,VALID,1009.635,VALID,1009.491,VALID,3.207,VALID,300.393,INVALID,0.0,
2/6/25 2:27:06 AM,VALID,1009.634,VALID,26.674,VALID,82.377,VALID,336.707,VALID,0.0,VALID,1009.634,VALID,1009.491,VALID,3.271,VALID,314.004,INVALID,0.0,
2/6/25 2:28:06 AM,VALID,1009.63,VALID,26.705,VALID,83.482,VALID,275.222,VALID,0.0,VALID,1009.63,VALID,1009.486,VALID,3.309,VALID,307.782,INVALID,0.0,
2/6/25 2:29:06 AM,VALID,1009.636,VALID,26.716,VALID,82.631,VALID,341.65,VALID,0.0,VALID,1009.636,VALID,1009.492,VALID,3.069,VALID,306.036,INVALID,0.0,
2/6/25 2:30:06 AM,VALID,1009.646,VALID,26.759,VALID,83.057,VALID,476.131,VALID,0.0,VALID,1009.646,VALID,1009.502,VALID,2.219,VALID,310.741,INVALID,0.0,
2/6/25 2:31:06 AM,VALID,1009.652,VALID,26.903,VALID,83.831,VALID,432.368,VALID,0.0,VALID,1009.652,VALID,1009.508,VALID,2.404,VALID,304.143,INVALID,0.0,
2/6/25 2:32:06 AM,VALID,1009.628,VALID,27.026,VALID,82.949,VALID,481.64,VALID,0.0,VALID,1009.628,VALID,1009.484,VALID,3.103,VALID,307.178,INVALID,0.0,
2/6/25 2:33:06 AM,VALID,1009.604,VALID,27.064,VALID,82.082,VALID,345.298,VALID,0.0,VALID,1009.604,VALID,1009.46,VALID,3.403,VALID,298.911,INVALID,0.0,
2/6/25 2:34:06 AM,VALID,1009.592,VALID,27.126,VALID,83.364,VALID,287.64,VALID,0.0,VALID,1009.592,VALID,1009.449,VALID,3.15,VALID,289.032,INVALID,0.0,
2/6/25 2:35:06 AM,VALID,1009.561,VALID,27.118,VALID,82.148,VALID,309.813,VALID,0.0,VALID,1009.561,VALID,1009.417,VALID,3.319,VALID,293.6,INVALID,0.0,
2/6/25 2:36:06 AM,VALID,1009.549,VALID,27.092,VALID,82.11,VALID,587.046,VALID,0.0,VALID,1009.549,VALID,1009.406,VALID,2.691,VALID,299.577,INVALID,0.0,
2/6/25 2:37:06 AM,VALID,1009.538,VALID,27.108,VALID,81.381,VALID,670.664,VALID,0.0,VALID,1009.538,VALID,1009.395,VALID,3.124,VALID,305.216,INVALID,0.0,
2/6/25 2:38:06 AM,VALID,1009.524,VALID,27.161,VALID,81.479,VALID,407.418,VALID,0.0,VALID,1009.524,VALID,1009.38,VALID,2.708,VALID,320.736,INVALID,0.0,
2/6/25 2:39:06 AM,VALID,1009.515,VALID,27.187,VALID,80.683,VALID,584.854,VALID,0.0,VALID,1009.515,VALID,1009.372,VALID,1.427,VALID,318.606,INVALID,0.0,
2/6/25 2:40:06 AM,VALID,1009.485,VALID,27.403,VALID,82.318,VALID,826.434,VALID,0.0,VALID,1009.485,VALID,1009.341,VALID,2.108,VALID,297.623,INVALID,0.0,
2/6/25 2:41:06 AM,VALID,1009.483,VALID,27.632,VALID,80.824,VALID,876.231,VALID,0.0,VALID,1009.483,VALID,1009.339,VALID,3.334,VALID,309.468,INVALID,0.0,
2/6/25 2:42:06 AM,VALID,1009.47,VALID,27.629,VALID,79.919,VALID,508.994,VALID,0.0,VALID,1009.47,VALID,1009.326,VALID,4.047,VALID,313.432,INVALID,0.0,
2/6/25 2:43:06 AM,VALID,1009.484,VALID,27.531,VALID,79.179,VALID,429.705,VALID,0.0,VALID,1009.484,VALID,1009.341,VALID,3.486,VALID,310.32,INVALID,0.0,
2/6/25 2:44:06 AM,VALID,1009.483,VALID,27.512,VALID,78.991,VALID,477.094,VALID,0.0,VALID,1009.483,VALID,1009.339,VALID,3.996,VALID,304.538,INVALID,0.0,
2/6/25 2:45:06 AM,VALID,1009.483,VALID,27.468,VALID,78.861,VALID,762.466,VALID,0.0,VALID,1009.483,VALID,1009.339,VALID,4.839,VALID,312.808,INVALID,0.0,
2/6/25 2:46:06 AM,VALID,1009.474,VALID,27.395,VALID,78.378,VALID,405.5,VALID,0.0,VALID,1009.474,VALID,1009.33,VALID,4.051,VALID,315.938,INVALID,0.0,
2/6/25 2:47:06 AM,VALID,1009.481,VALID,27.361,VALID,79.974,VALID,166.907,VALID,0.0,VALID,1009.481,VALID,1009.338,VALID,5.446,VALID,292.044,INVALID,0.0,
2/6/25 2:48:06 AM,VALID,1009.483,VALID,27.201,VALID,81.167,VALID,150.837,VALID,0.0,VALID,1009.483,VALID,1009.339,VALID,4.944,VALID,286.475,INVALID,0.0,
2/6/25 2:49:06 AM,VALID,1009.47,VALID,27.013,VALID,81.876,VALID,125.097,VALID,0.0,VALID,1009.47,VALID,1009.326,VALID,4.429,VALID,286.307,INVALID,0.0,
2/6/25 2:50:06 AM,VALID,1009.445,VALID,26.871,VALID,81.939,VALID,107.278,VALID,0.0,VALID,1009.445,VALID,1009.302,VALID,4.927,VALID,290.18,INVALID,0.0,
2/6/25 2:51:06 AM,VALID,1009.451,VALID,26.758,VALID,81.763,VALID,118.888,VALID,0.0,VALID,1009.451,VALID,1009.308,VALID,3.645,VALID,298.272,INVALID,0.0,
2/6/25 2:52:06 AM,VALID,1009.454,VALID,26.727,VALID,81.979,VALID,157.819,VALID,0.0,VALID,1009.454,VALID,1009.31,VALID,4.383,VALID,287.719,INVALID,0.0,
2/6/25 2:53:06 AM,VALID,1009.432,VALID,26.701,VALID,82.28,VALID,190.555,VALID,0.0,VALID,1009.432,VALID,1009.288,VALID,4.467,VALID,293.1,INVALID,0.0,
2/6/25 2:54:06 AM,VALID,1009.442,VALID,26.746,VALID,82.953,VALID,328.902,VALID,0.0,VALID,1009.442,VALID,1009.298,VALID,3.24,VALID,300.373,INVALID,0.0,
2/6/25 2:55:06 AM,VALID,1009.442,VALID,26.838,VALID,81.956,VALID,700.738,VALID,0.0,VALID,1009.442,VALID,1009.299,VALID,3.921,VALID,296.001,INVALID,0.0,
2/6/25 2:56:06 AM,VALID,1009.437,VALID,27.064,VALID,82.818,VALID,761.959,VALID,0.0,VALID,1009.437,VALID,1009.294,VALID,2.155,VALID,307.238,INVALID,0.0,
2/6/25 2:57:06 AM,VALID,1009.428,VALID,27.388,VALID,82.261,VALID,780.774,VALID,0.0,VALID,1009.428,VALID,1009.284,VALID,3.24,VALID,292.68,INVALID,0.0,
2/6/25 2:58:06 AM,VALID,1009.415,VALID,27.75,VALID,81.948,VALID,595.597,VALID,0.0,VALID,1009.415,VALID,1009.271,VALID,4.05,VALID,290.071,INVALID,0.0,
2/6/25 2:59:06 AM,VALID,1009.407,VALID,27.774,VALID,78.909,VALID,790.804,VALID,0.0,VALID,1009.407,VALID,1009.264,VALID,4.087,VALID,295.516,INVALID,0.0,
2/6/25 3:00:06 AM,VALID,1009.393,VALID,27.792,VALID,78.306,VALID,803.514,VALID,0.0,VALID,1009.393,VALID,1009.249,VALID,3.672,VALID,306.284,INVALID,0.0,
2/6/25 3:01:06 AM,VALID,1009.369,VALID,27.77,VALID,77.969,VALID,781.753,VALID,0.0,VALID,1009.369,VALID,1009.225,VALID,4.583,VALID,297.983,INVALID,0.0,
2/6/25 3:02:06 AM,VALID,1009.333,VALID,27.817,VALID,78.02,VALID,498.216,VALID,0.0,VALID,1009.333,VALID,1009.19,VALID,5.125,VALID,301.152,INVALID,0.0,
2/6/25 3:03:06 AM,VALID,1009.302,VALID,27.758,VALID,77.192,VALID,733.897,VALID,0.0,VALID,1009.302,VALID,1009.158,VALID,4.741,VALID,298.474,INVALID,0.0,
2/6/25 3:04:06 AM,VALID,1009.315,VALID,27.844,VALID,78.548,VALID,489.756,VALID,0.0,VALID,1009.315,VALID,1009.171,VALID,3.556,VALID,301.959,INVALID,0.0,
2/6/25 3:05:06 AM,VALID,1009.265,VALID,27.979,VALID,77.827,VALID,836.822,VALID,0.0,VALID,1009.265,VALID,1009.121,VALID,4.278,VALID,298.616,INVALID,0.0,
2/6/25 3:06:06 AM,VALID,1009.248,VALID,28.028,VALID,76.683,VALID,827.671,VALID,0.0,VALID,1009.248,VALID,1009.104,VALID,3.39,VALID,315.152,INVALID,0.0,
2/6/25 3:07:06 AM,VALID,1009.237,VALID,28.055,VALID,75.738,VALID,798.977,VALID,0.0,VALID,1009.237,VALID,1009.093,VALID,5.14,VALID,321.71,INVALID,0.0,
2/6/25 3:08:06 AM,VALID,1009.226,VALID,28.084,VALID,74.307,VALID,888.666,VALID,0.0,VALID,1009.226,VALID,1009.082,VALID,2.988,VALID,320.07,INVALID,0.0,
2/6/25 3:09:06 AM,VALID,1009.202,VALID,28.22,VALID,75.216,VALID,792.945,VALID,0.0,VALID,1009.202,VALID,1009.058,VALID,3.303,VALID,279.266,INVALID,0.0,
2/6/25 3:10:06 AM,VALID,1009.209,VALID,28.383,VALID,74.029,VALID,767.472,VALID,0.0,VALID,1009.209,VALID,1009.065,VALID,3.833,VALID,318.215,INVALID,0.0,
2/6/25 3:11:06 AM,VALID,1009.214,VALID,28.254,VALID,72.844,VALID,692.778,VALID,0.0,VALID,1009.214,VALID,1009.07,VALID,4.891,VALID,311.549,INVALID,0.0,
2/6/25 3:12:06 AM,VALID,1009.193,VALID,28.073,VALID,74.246,VALID,310.913,VALID,0.0,VALID,1009.193,VALID,1009.049,VALID,4.364,VALID,317.029,INVALID,0.0,
2/6/25 3:13:06 AM,VALID,1009.172,VALID,27.858,VALID,74.856,VALID,255.926,VALID,0.0,VALID,1009.172,VALID,1009.029,VALID,4.368,VALID,312.385,INVALID,0.0,
2/6/25 3:14:06 AM,VALID,1009.161,VALID,27.743,VALID,75.929,VALID,217.689,VALID,0.0,VALID,1009.161,VALID,1009.017,VALID,3.051,VALID,250.347,INVALID,0.0,
2/6/25 3:15:06 AM,VALID,1009.173,VALID,27.732,VALID,76.839,VALID,210.496,VALID,0.0,VALID,1009.173,VALID,1009.03,VALID,3.56,VALID,324.91,INVALID,0.0,
2/6/25 3:16:06 AM,VALID,1009.133,VALID,27.709,VALID,76.63,VALID,231.536,VALID,0.0,VALID,1009.133,VALID,1008.99,VALID,4.527,VALID,313.282,INVALID,0.0,
2/6/25 3:17:06 AM,VALID,1009.136,VALID,27.626,VALID,76.862,VALID,248.356,VALID,0.0,VALID,1009.136,VALID,1008.992,VALID,2.623,VALID,315.307,INVALID,0.0,
2/6/25 3:18:06 AM,VALID,1009.123,VALID,27.605,VALID,77.726,VALID,248.831,VALID,0.0,VALID,1009.123,VALID,1008.979,VALID,4.062,VALID,309.464,INVALID,0.0,
2/6/25 3:19:06 AM,VALID,1009.128,VALID,27.617,VALID,78.022,VALID,759.659,VALID,0.0,VALID,1009.128,VALID,1008.984,VALID,4.325,VALID,309.513,INVALID,0.0,
2/6/25 3:20:06 AM,VALID,1009.09,VALID,27.72,VALID,77.676,VALID,866.526,VALID,0.0,VALID,1009.09,VALID,1008.946,VALID,3.514,VALID,318.145,INVALID,0.0,
2/6/25 3:21:06 AM,VALID,1009.064,VALID,27.904,VALID,76.555,VALID,860.285,VALID,0.0,VALID,1009.064,VALID,1008.921,VALID,3.872,VALID,306.958,INVALID,0.0,
2/6/25 3:22:06 AM,VALID,1009.062,VALID,28.127,VALID,76.213,VALID,885.446,VALID,0.0,VALID,1009.062,VALID,1008.918,VALID,4.759,VALID,315.437,INVALID,0.0,
2/6/25 3:23:06 AM,VALID,1009.045,VALID,28.126,VALID,74.496,VALID,921.501,VALID,0.0,VALID,1009.045,VALID,1008.901,VALID,5.224,VALID,317.88,INVALID,0.0,
2/6/25 3:24:06 AM,VALID,1009.007,VALID,28.08,VALID,74.413,VALID,829.721,VALID,0.0,VALID,1009.007,VALID,1008.863,VALID,4.787,VALID,302.62,INVALID,0.0,
2/6/25 3:25:06 AM,VALID,1008.975,VALID,28.04,VALID,74.825,VALID,376.171,VALID,0.0,VALID,1008.975,VALID,1008.832,VALID,3.396,VALID,301.238,INVALID,0.0,
2/6/25 3:26:06 AM,VALID,1008.948,VALID,28.076,VALID,76.437,VALID,229.778,VALID,0.0,VALID,1008.948,VALID,1008.804,VALID,4.009,VALID,304.1,INVALID,0.0,
2/6/25 3:27:06 AM,VALID,1008.943,VALID,28.127,VALID,76.864,VALID,510.668,VALID,0.0,VALID,1008.943,VALID,1008.8,VALID,2.533,VALID,275.766,INVALID,0.0,
2/6/25 3:28:06 AM,VALID,1008.921,VALID,28.241,VALID,75.655,VALID,871.233,VALID,0.0,VALID,1008.921,VALID,1008.777,VALID,2.792,VALID,315.401,INVALID,0.0,
2/6/25 3:29:06 AM,VALID,1008.905,VALID,28.383,VALID,75.15,VALID,872.116,VALID,0.0,VALID,1008.905,VALID,1008.761,VALID,3.913,VALID,310.487,INVALID,0.0,
2/6/25 3:30:06 AM,VALID,1008.851,VALID,28.468,VALID,73.999,VALID,984.236,VALID,0.0,VALID,1008.851,VALID,1008.708,VALID,4.45,VALID,301.52,INVALID,0.0,
2/6/25 3:31:06 AM,VALID,1008.841,VALID,28.476,VALID,73.839,VALID,874.54,VALID,0.0,VALID,1008.841,VALID,1008.697,VALID,4.566,VALID,317.601,INVALID,0.0,
2/6/25 3:32:06 AM,VALID,1008.821,VALID,28.521,VALID,74.303,VALID,486.92,VALID,0.0,VALID,1008.821,VALID,1008.678,VALID,2.726,VALID,307.021,INVALID,0.0,
2/6/25 3:33:06 AM,VALID,1008.827,VALID,28.687,VALID,75.224,VALID,428.652,VALID,0.0,VALID,1008.827,VALID,1008.683,VALID,1.998,VALID,318.188,INVALID,0.0,
2/6/25 3:34:06 AM,VALID,1008.836,VALID,28.759,VALID,73.936,VALID,292.77,VALID,0.0,VALID,1008.836,VALID,1008.692,VALID,2.398,VALID,305.31,INVALID,0.0,
2/6/25 3:35:06 AM,VALID,1008.84,VALID,28.754,VALID,73.103,VALID,226.346,VALID,0.0,VALID,1008.84,VALID,1008.697,VALID,2.915,VALID,276.252,INVALID,0.0,
2/6/25 3:36:06 AM,VALID,1008.837,VALID,28.636,VALID,73.215,VALID,167.07,VALID,0.0,VALID,1008.837,VALID,1008.693,VALID,1.982,VALID,326.851,INVALID,0.0,
2/6/25 3:37:06 AM,VALID,1008.801,VALID,28.519,VALID,72.041,VALID,130.882,VALID,0.0,VALID,1008.801,VALID,1008.657,VALID,3.059,VALID,319.545,INVALID,0.0,
2/6/25 3:38:06 AM,VALID,1008.834,VALID,28.331,VALID,72.109,VALID,120.079,VALID,0.0,VALID,1008.834,VALID,1008.691,VALID,2.897,VALID,210.793,INVALID,0.0,
2/6/25 3:39:06 AM,VALID,1008.831,VALID,28.19,VALID,71.814,VALID,127.91,VALID,0.0,VALID,1008.831,VALID,1008.687,VALID,2.279,VALID,285.884,INVALID,0.0,
2/6/25 3:40:06 AM,VALID,1008.867,VALID,28.093,VALID,72.758,VALID,153.518,VALID,0.0,VALID,1008.867,VALID,1008.723,VALID,3.903,VALID,300.049,INVALID,0.0,
2/6/25 3:41:06 AM,VALID,1008.88,VALID,27.988,VALID,73.676,VALID,179.315,VALID,0.0,VALID,1008.88,VALID,1008.737,VALID,3.265,VALID,290.776,INVALID,0.0,
